technology,hour,value
Tidal,1603,0.36
Tidal,1604,0.37
Tidal,1605,0.37
Tidal,1606,0.35
Tidal,1607,0.31
Tidal,1608,0.26
Tidal,1609,0.21
Tidal,1610,0.16
Tidal,1611,0.11
Tidal,1612,0.06
Tidal,1613,0.03
Tidal,1614,0.01
Tidal,1615,0.00
Tidal,1616,0.00
Tidal,1617,0.00
Tidal,1618,0.00
Tidal,1619,0.01
Tidal,1620,0.03
Tidal,1621,0.06
Tidal,1622,0.10
Tidal,1623,0.15
Tidal,1624,0.21
Tidal,1625,0.27
Tidal,1626,0.32
Tidal,1627,0.36
Tidal,1628,0.39
Tidal,1629,0.40
Tidal,1630,0.39
Tidal,1631,0.37
Tidal,1632,0.33
Tidal,1633,0.27
Tidal,1634,0.21
Tidal,1635,0.16
Tidal,1636,0.10
Tidal,1637,0.06
Tidal,1638,0.03
Tidal,1639,0.01
Tidal,1640,0.00
Tidal,1641,0.00
Tidal,1642,0.00
Tidal,1643,0.00
Tidal,1644,0.01
Tidal,1645,0.04
Tidal,1646,0.07
Tidal,1647,0.12
Tidal,1648,0.17
Tidal,1649,0.24
Tidal,1650,0.30
Tidal,1651,0.36
Tidal,1652,0.40
Tidal,1653,0.43
Tidal,1654,0.44
Tidal,1655,0.42
Tidal,1656,0.39
Tidal,1657,0.34
Tidal,1658,0.28
Tidal,1659,0.22
Tidal,1660,0.16
Tidal,1661,0.10
Tidal,1662,0.06
Tidal,1663,0.03
Tidal,1664,0.01
Tidal,1665,0.00
Tidal,1666,0.00
Tidal,1667,0.00
Tidal,1668,0.01
Tidal,1669,0.02
Tidal,1670,0.05
Tidal,1671,0.09
Tidal,1672,0.14
Tidal,1673,0.20
Tidal,1674,0.27
Tidal,1675,0.34
Tidal,1676,0.40
Tidal,1677,0.44
Tidal,1678,0.47
Tidal,1679,0.47
Tidal,1680,0.45
Tidal,1681,0.41
Tidal,1682,0.36
Tidal,1683,0.29
Tidal,1684,0.22
Tidal,1685,0.16
Tidal,1686,0.10
Tidal,1687,0.06
Tidal,1688,0.02
Tidal,1689,0.01
Tidal,1690,0.00
Tidal,1691,0.00
Tidal,1692,0.00
Tidal,1693,0.01
Tidal,1694,0.03
Tidal,1695,0.06
Tidal,1696,0.10
Tidal,1697,0.16
Tidal,1698,0.23
Tidal,1699,0.31
Tidal,1700,0.38
Tidal,1701,0.44
Tidal,1702,0.48
Tidal,1703,0.51
Tidal,1704,0.51
Tidal,1705,0.48
Tidal,1706,0.43
Tidal,1707,0.37
Tidal,1708,0.30
Tidal,1709,0.23
Tidal,1710,0.16
Tidal,1711,0.10
Tidal,1712,0.05
Tidal,1713,0.02
Tidal,1714,0.01
Tidal,1715,0.00
Tidal,1716,0.00
Tidal,1717,0.00
Tidal,1718,0.01
Tidal,1719,0.03
Tidal,1720,0.07
Tidal,1721,0.12
Tidal,1722,0.19
Tidal,1723,0.27
Tidal,1724,0.35
Tidal,1725,0.42
Tidal,1726,0.49
Tidal,1727,0.53
Tidal,1728,0.55
Tidal,1729,0.54
Tidal,1730,0.51
Tidal,1731,0.46
Tidal,1732,0.39
Tidal,1733,0.31
Tidal,1734,0.23
Tidal,1735,0.16
Tidal,1736,0.09
Tidal,1737,0.05
Tidal,1738,0.02
Tidal,1739,0.00
Tidal,1740,0.00
Tidal,1741,0.00
Tidal,1742,0.00
Tidal,1743,0.02
Tidal,1744,0.04
Tidal,1745,0.09
Tidal,1746,0.15
Tidal,1747,0.22
Tidal,1748,0.31
Tidal,1749,0.39
Tidal,1750,0.47
Tidal,1751,0.53
Tidal,1752,0.58
Tidal,1753,0.59
Tidal,1754,0.58
Tidal,1755,0.54
Tidal,1756,0.48
Tidal,1757,0.40
Tidal,1758,0.31
Tidal,1759,0.23
Tidal,1760,0.15
Tidal,1761,0.09
Tidal,1762,0.04
Tidal,1763,0.02
Tidal,1764,0.00
Tidal,1765,0.00
Tidal,1766,0.00
Tidal,1767,0.01
Tidal,1768,0.02
Tidal,1769,0.05
Tidal,1770,0.10
Tidal,1771,0.17
Tidal,1772,0.26
Tidal,1773,0.35
Tidal,1774,0.44
Tidal,1775,0.52
Tidal,1776,0.59
Tidal,1777,0.63
Tidal,1778,0.64
Tidal,1779,0.62
Tidal,1780,0.57
Tidal,1781,0.50
Tidal,1782,0.41
Tidal,1783,0.32
Tidal,1784,0.23
Tidal,1785,0.15
Tidal,1786,0.09
Tidal,1787,0.04
Tidal,1788,0.01
Tidal,1789,0.00
Tidal,1790,0.00
Tidal,1791,0.00
Tidal,1792,0.01
Tidal,1793,0.03
Tidal,1794,0.07
Tidal,1795,0.12
Tidal,1796,0.20
Tidal,1797,0.29
Tidal,1798,0.39
Tidal,1799,0.49
Tidal,1800,0.57
Tidal,1801,0.64
Tidal,1802,0.67
Tidal,1803,0.68
Tidal,1804,0.65
Tidal,1805,0.60
Tidal,1806,0.52
Tidal,1807,0.42
Tidal,1808,0.32
Tidal,1809,0.23
Tidal,1810,0.14
Tidal,1811,0.08
Tidal,1812,0.04
Tidal,1813,0.01
Tidal,1814,0.00
Tidal,1815,0.00
Tidal,1816,0.00
Tidal,1817,0.01
Tidal,1818,0.04
Tidal,1819,0.08
Tidal,1820,0.15
Tidal,1821,0.23
Tidal,1822,0.33
Tidal,1823,0.44
Tidal,1824,0.54
Tidal,1825,0.63
Tidal,1826,0.69
Tidal,1827,0.72
Tidal,1828,0.72
Tidal,1829,0.69
Tidal,1830,0.62
Tidal,1831,0.53
Tidal,1832,0.43
Tidal,1833,0.32
Tidal,1834,0.22
Tidal,1835,0.14
Tidal,1836,0.07
Tidal,1837,0.03
Tidal,1838,0.01
Tidal,1839,0.00
Tidal,1840,0.00
Tidal,1841,0.00
Tidal,1842,0.02
Tidal,1843,0.05
Tidal,1844,0.10
Tidal,1845,0.17
Tidal,1846,0.27
Tidal,1847,0.38
Tidal,1848,0.49
Tidal,1849,0.59
Tidal,1850,0.68
Tidal,1851,0.74
Tidal,1852,0.77
Tidal,1853,0.76
Tidal,1854,0.72
Tidal,1855,0.64
Tidal,1856,0.54
Tidal,1857,0.43
Tidal,1858,0.32
Tidal,1859,0.22
Tidal,1860,0.13
Tidal,1861,0.07
Tidal,1862,0.03
Tidal,1863,0.01
Tidal,1864,0.00
Tidal,1865,0.00
Tidal,1866,0.00
Tidal,1867,0.02
Tidal,1868,0.06
Tidal,1869,0.12
Tidal,1870,0.20
Tidal,1871,0.31
Tidal,1872,0.42
Tidal,1873,0.54
Tidal,1874,0.65
Tidal,1875,0.74
Tidal,1876,0.79
Tidal,1877,0.81
Tidal,1878,0.80
Tidal,1879,0.74
Tidal,1880,0.66
Tidal,1881,0.55
Tidal,1882,0.43
Tidal,1883,0.31
Tidal,1884,0.21
Tidal,1885,0.12
Tidal,1886,0.06
Tidal,1887,0.02
Tidal,1888,0.00
Tidal,1889,0.00
Tidal,1890,0.00
Tidal,1891,0.01
Tidal,1892,0.03
Tidal,1893,0.07
Tidal,1894,0.14
Tidal,1895,0.23
Tidal,1896,0.35
Tidal,1897,0.47
Tidal,1898,0.59
Tidal,1899,0.70
Tidal,1900,0.79
Tidal,1901,0.84
Tidal,1902,0.85
Tidal,1903,0.83
Tidal,1904,0.76
Tidal,1905,0.67
Tidal,1906,0.55
Tidal,1907,0.43
Tidal,1908,0.31
Tidal,1909,0.20
Tidal,1910,0.11
Tidal,1911,0.05
Tidal,1912,0.02
Tidal,1913,0.00
Tidal,1914,0.00
Tidal,1915,0.00
Tidal,1916,0.01
Tidal,1917,0.04
Tidal,1918,0.09
Tidal,1919,0.16
Tidal,1920,0.27
Tidal,1921,0.39
Tidal,1922,0.52
Tidal,1923,0.64
Tidal,1924,0.75
Tidal,1925,0.84
Tidal,1926,0.88
Tidal,1927,0.89
Tidal,1928,0.85
Tidal,1929,0.78
Tidal,1930,0.67
Tidal,1931,0.55
Tidal,1932,0.42
Tidal,1933,0.29
Tidal,1934,0.19
Tidal,1935,0.10
Tidal,1936,0.05
Tidal,1937,0.01
Tidal,1938,0.00
Tidal,1939,0.00
Tidal,1940,0.00
Tidal,1941,0.01
Tidal,1942,0.05
Tidal,1943,0.10
Tidal,1944,0.19
Tidal,1945,0.30
Tidal,1946,0.43
Tidal,1947,0.56
Tidal,1948,0.69
Tidal,1949,0.80
Tidal,1950,0.88
Tidal,1951,0.92
Tidal,1952,0.92
Tidal,1953,0.87
Tidal,1954,0.79
Tidal,1955,0.67
Tidal,1956,0.54
Tidal,1957,0.41
Tidal,1958,0.28
Tidal,1959,0.17
Tidal,1960,0.09
Tidal,1961,0.04
Tidal,1962,0.01
Tidal,1963,0.00
Tidal,1964,0.00
Tidal,1965,0.00
Tidal,1966,0.02
Tidal,1967,0.06
Tidal,1968,0.12
Tidal,1969,0.22
Tidal,1970,0.33
Tidal,1971,0.47
Tidal,1972,0.61
Tidal,1973,0.74
Tidal,1974,0.84
Tidal,1975,0.92
Tidal,1976,0.95
Tidal,1977,0.94
Tidal,1978,0.88
Tidal,1979,0.79
Tidal,1980,0.67
Tidal,1981,0.53
Tidal,1982,0.39
Tidal,1983,0.27
Tidal,1984,0.16
Tidal,1985,0.08
Tidal,1986,0.03
Tidal,1987,0.01
Tidal,1988,0.00
Tidal,1989,0.00
Tidal,1990,0.01
Tidal,1991,0.03
Tidal,1992,0.07
Tidal,1993,0.14
Tidal,1994,0.24
Tidal,1995,0.37
Tidal,1996,0.51
Tidal,1997,0.65
Tidal,1998,0.78
Tidal,1999,0.88
Tidal,2000,0.95
Tidal,2001,0.97
Tidal,2002,0.95
Tidal,2003,0.89
Tidal,2004,0.78
Tidal,2005,0.65
Tidal,2006,0.51
Tidal,2007,0.37
Tidal,2008,0.25
Tidal,2009,0.15
Tidal,2010,0.07
Tidal,2011,0.03
Tidal,2012,0.01
Tidal,2013,0.00
Tidal,2014,0.00
Tidal,2015,0.01
Tidal,2016,0.03
Tidal,2017,0.08
Tidal,2018,0.16
Tidal,2019,0.27
Tidal,2020,0.40
Tidal,2021,0.55
Tidal,2022,0.69
Tidal,2023,0.82
Tidal,2024,0.91
Tidal,2025,0.97
Tidal,2026,0.99
Tidal,2027,0.96
Tidal,2028,0.88
Tidal,2029,0.77
Tidal,2030,0.64
Tidal,2031,0.49
Tidal,2032,0.35
Tidal,2033,0.23
Tidal,2034,0.13
Tidal,2035,0.06
Tidal,2036,0.02
Tidal,2037,0.00
Tidal,2038,0.00
Tidal,2039,0.00
Tidal,2040,0.01
Tidal,2041,0.04
Tidal,2042,0.10
Tidal,2043,0.19
Tidal,2044,0.30
Tidal,2045,0.44
Tidal,2046,0.58
Tidal,2047,0.72
Tidal,2048,0.85
Tidal,2049,0.94
Tidal,2050,0.99
Tidal,2051,1.00
Tidal,2052,0.95
Tidal,2053,0.87
Tidal,2054,0.75
Tidal,2055,0.61
Tidal,2056,0.47
Tidal,2057,0.33
Tidal,2058,0.21
Tidal,2059,0.11
Tidal,2060,0.05
Tidal,2061,0.02
Tidal,2062,0.00
Tidal,2063,0.00
Tidal,2064,0.00
Tidal,2065,0.02
Tidal,2066,0.05
Tidal,2067,0.11
Tidal,2068,0.21
Tidal,2069,0.33
Tidal,2070,0.47
Tidal,2071,0.25
Tidal,2072,0.25
Tidal,2073,0.23
Tidal,2074,0.20
Tidal,2075,0.17
Tidal,2076,0.13
Tidal,2077,0.10
Tidal,2078,0.06
Tidal,2079,0.04
Tidal,2080,0.02
Tidal,2081,0.01
Tidal,2082,0.00
Tidal,2083,0.00
Tidal,2084,0.00
Tidal,2085,0.00
Tidal,2086,0.01
Tidal,2087,0.02
Tidal,2088,0.04
Tidal,2089,0.07
Tidal,2090,0.10
Tidal,2091,0.14
Tidal,2092,0.18
Tidal,2093,0.21
Tidal,2094,0.24
Tidal,2095,0.25
Tidal,2096,0.26
Tidal,2097,0.25
Tidal,2098,0.23
Tidal,2099,0.20
Tidal,2100,0.16
Tidal,2101,0.13
Tidal,2102,0.09
Tidal,2103,0.06
Tidal,2104,0.03
Tidal,2105,0.02
Tidal,2106,0.01
Tidal,2107,0.00
Tidal,2108,0.00
Tidal,2109,0.00
Tidal,2110,0.00
Tidal,2111,0.01
Tidal,2112,0.03
Tidal,2113,0.05
Tidal,2114,0.08
Tidal,2115,0.11
Tidal,2116,0.15
Tidal,2117,0.19
Tidal,2118,0.22
Tidal,2119,0.24
Tidal,2120,0.26
Tidal,2121,0.26
Tidal,2122,0.25
Tidal,2123,0.23
Tidal,2124,0.20
Tidal,2125,0.16
Tidal,2126,0.12
Tidal,2127,0.09
Tidal,2128,0.05
Tidal,2129,0.03
Tidal,2130,0.01
Tidal,2131,0.00
Tidal,2132,0.00
Tidal,2133,0.00
Tidal,2134,0.00
Tidal,2135,0.00
Tidal,2136,0.01
Tidal,2137,0.03
Tidal,2138,0.05
Tidal,2139,0.09
Tidal,2140,0.12
Tidal,2141,0.16
Tidal,2142,0.20
Tidal,2143,0.23
Tidal,2144,0.25
Tidal,2145,0.27
Tidal,2146,0.27
Tidal,2147,0.25
Tidal,2148,0.23
Tidal,2149,0.19
Tidal,2150,0.16
Tidal,2151,0.12
Tidal,2152,0.08
Tidal,2153,0.05
Tidal,2154,0.03
Tidal,2155,0.01
Tidal,2156,0.00
Tidal,2157,0.00
Tidal,2158,0.00
Tidal,2159,0.00
Tidal,2160,0.01
Tidal,2161,0.02
Tidal,2162,0.04
Tidal,2163,0.06
Tidal,2164,0.10
Tidal,2165,0.14
Tidal,2166,0.18
Tidal,2167,0.21
Tidal,2168,0.25
Tidal,2169,0.27
Tidal,2170,0.28
Tidal,2171,0.27
Tidal,2172,0.26
Tidal,2173,0.23
Tidal,2174,0.19
Tidal,2175,0.15
Tidal,2176,0.11
Tidal,2177,0.08
Tidal,2178,0.05
Tidal,2179,0.02
Tidal,2180,0.01
Tidal,2181,0.00
Tidal,2182,0.00
Tidal,2183,0.00
Tidal,2184,0.00
Tidal,2185,0.01
Tidal,2186,0.02
Tidal,2187,0.04
Tidal,2188,0.07
Tidal,2189,0.11
Tidal,2190,0.15
Tidal,2191,0.19
Tidal,2192,0.23
Tidal,2193,0.26
Tidal,2194,0.28
Tidal,2195,0.29
Tidal,2196,0.28
Tidal,2197,0.26
Tidal,2198,0.23
Tidal,2199,0.20
Tidal,2200,0.15
Tidal,2201,0.11
Tidal,2202,0.07
Tidal,2203,0.04
Tidal,2204,0.02
Tidal,2205,0.01
Tidal,2206,0.00
Tidal,2207,0.00
Tidal,2208,0.00
Tidal,2209,0.00
Tidal,2210,0.01
Tidal,2211,0.03
Tidal,2212,0.05
Tidal,2213,0.08
Tidal,2214,0.12
Tidal,2215,0.17
Tidal,2216,0.21
Tidal,2217,0.25
Tidal,2218,0.28
Tidal,2219,0.30
Tidal,2220,0.31
Tidal,2221,0.30
Tidal,2222,0.27
Tidal,2223,0.24
Tidal,2224,0.20
Tidal,2225,0.15
Tidal,2226,0.11
Tidal,2227,0.07
Tidal,2228,0.04
Tidal,2229,0.02
Tidal,2230,0.01
Tidal,2231,0.00
Tidal,2232,0.00
Tidal,2233,0.00
Tidal,2234,0.00
Tidal,2235,0.01
Tidal,2236,0.03
Tidal,2237,0.06
Tidal,2238,0.10
Tidal,2239,0.14
Tidal,2240,0.19
Tidal,2241,0.23
Tidal,2242,0.27
Tidal,2243,0.31
Tidal,2244,0.32
Tidal,2245,0.33
Tidal,2246,0.31
Tidal,2247,0.28
Tidal,2248,0.25
Tidal,2249,0.20
Tidal,2250,0.15
Tidal,2251,0.11
Tidal,2252,0.07
Tidal,2253,0.04
Tidal,2254,0.02
Tidal,2255,0.01
Tidal,2256,0.00
Tidal,2257,0.00
Tidal,2258,0.00
Tidal,2259,0.01
Tidal,2260,0.02
Tidal,2261,0.04
Tidal,2262,0.07
Tidal,2263,0.11
Tidal,2264,0.16
Tidal,2265,0.21
Tidal,2266,0.26
Tidal,2267,0.30
Tidal,2268,0.33
Tidal,2269,0.35
Tidal,2270,0.35
Tidal,2271,0.33
Tidal,2272,0.30
Tidal,2273,0.25
Tidal,2274,0.21
Tidal,2275,0.15
Tidal,2276,0.11
Tidal,2277,0.07
Tidal,2278,0.04
Tidal,2279,0.02
Tidal,2280,0.00
Tidal,2281,0.00
Tidal,2282,0.00
Tidal,2283,0.00
Tidal,2284,0.01
Tidal,2285,0.02
Tidal,2286,0.05
Tidal,2287,0.08
Tidal,2288,0.13
Tidal,2289,0.18
Tidal,2290,0.24
Tidal,2291,0.29
Tidal,2292,0.33
Tidal,2293,0.36
Tidal,2294,0.37
Tidal,2295,0.37
Tidal,2296,0.35
Tidal,2297,0.31
Tidal,2298,0.26
Tidal,2299,0.21
Tidal,2300,0.16
Tidal,2301,0.11
Tidal,2302,0.06
Tidal,2303,0.03
Tidal,2304,0.01
Tidal,2305,0.00
Tidal,2306,0.00
Tidal,2307,0.00
Tidal,2308,0.00
Tidal,2309,0.01
Tidal,2310,0.03
Tidal,2311,0.06
Tidal,2312,0.10
Tidal,2313,0.15
Tidal,2314,0.21
Tidal,2315,0.27
Tidal,2316,0.32
Tidal,2317,0.36
Tidal,2318,0.39
Tidal,2319,0.40
Tidal,2320,0.39
Tidal,2321,0.37
Tidal,2322,0.33
Tidal,2323,0.27
Tidal,2324,0.21
Tidal,2325,0.16
Tidal,2326,0.10
Tidal,2327,0.06
Tidal,2328,0.03
Tidal,2329,0.01
Tidal,2330,0.00
Tidal,2331,0.00
Tidal,2332,0.00
Tidal,2333,0.00
Tidal,2334,0.01
Tidal,2335,0.04
Tidal,2336,0.07
Tidal,2337,0.12
Tidal,2338,0.17
Tidal,2339,0.24
Tidal,2340,0.30
Tidal,2341,0.36
Tidal,2342,0.40
Tidal,2343,0.43
Tidal,2344,0.44
Tidal,2345,0.42
Tidal,2346,0.39
Tidal,2347,0.34
Tidal,2348,0.28
Tidal,2349,0.22
Tidal,2350,0.16
Tidal,2351,0.10
Tidal,2352,0.06
Tidal,2353,0.03
Tidal,2354,0.01
Tidal,2355,0.00
Tidal,2356,0.00
Tidal,2357,0.00
Tidal,2358,0.01
Tidal,2359,0.02
Tidal,2360,0.05
Tidal,2361,0.09
Tidal,2362,0.14
Tidal,2363,0.20
Tidal,2364,0.27
Tidal,2365,0.34
Tidal,2366,0.40
Tidal,2367,0.44
Tidal,2368,0.47
Tidal,2369,0.47
Tidal,2370,0.45
Tidal,2371,0.41
Tidal,2372,0.36
Tidal,2373,0.29
Tidal,2374,0.22
Tidal,2375,0.16
Tidal,2376,0.10
Tidal,2377,0.06
Tidal,2378,0.02
Tidal,2379,0.01
Tidal,2380,0.00
Tidal,2381,0.00
Tidal,2382,0.00
Tidal,2383,0.01
Tidal,2384,0.03
Tidal,2385,0.06
Tidal,2386,0.10
Tidal,2387,0.16
Tidal,2388,0.23
Tidal,2389,0.31
Tidal,2390,0.38
Tidal,2391,0.44
Tidal,2392,0.48
Tidal,2393,0.51
Tidal,2394,0.51
Tidal,2395,0.48
Tidal,2396,0.43
Tidal,2397,0.37
Tidal,2398,0.30
Tidal,2399,0.23
Tidal,2400,0.16
Tidal,2401,0.10
Tidal,2402,0.05
Tidal,2403,0.02
Tidal,2404,0.01
Tidal,2405,0.00
Tidal,2406,0.00
Tidal,2407,0.00
Tidal,2408,0.01
Tidal,2409,0.03
Tidal,2410,0.07
Tidal,2411,0.12
Tidal,2412,0.19
Tidal,2413,0.27
Tidal,2414,0.35
Tidal,2415,0.42
Tidal,2416,0.49
Tidal,2417,0.53
Tidal,2418,0.55
Tidal,2419,0.54
Tidal,2420,0.51
Tidal,2421,0.46
Tidal,2422,0.39
Tidal,2423,0.31
Tidal,2424,0.23
Tidal,2425,0.16
Tidal,2426,0.09
Tidal,2427,0.05
Tidal,2428,0.02
Tidal,2429,0.00
Tidal,2430,0.00
Tidal,2431,0.00
Tidal,2432,0.00
Tidal,2433,0.02
Tidal,2434,0.04
Tidal,2435,0.09
Tidal,2436,0.15
Tidal,2437,0.22
Tidal,2438,0.31
Tidal,2439,0.39
Tidal,2440,0.47
Tidal,2441,0.53
Tidal,2442,0.58
Tidal,2443,0.59
Tidal,2444,0.58
Tidal,2445,0.54
Tidal,2446,0.48
Tidal,2447,0.40
Tidal,2448,0.31
Tidal,2449,0.23
Tidal,2450,0.15
Tidal,2451,0.09
Tidal,2452,0.04
Tidal,2453,0.02
Tidal,2454,0.00
Tidal,2455,0.00
Tidal,2456,0.00
Tidal,2457,0.01
Tidal,2458,0.02
Tidal,2459,0.05
Tidal,2460,0.10
Tidal,2461,0.17
Tidal,2462,0.26
Tidal,2463,0.35
Tidal,2464,0.44
Tidal,2465,0.52
Tidal,2466,0.59
Tidal,2467,0.63
Tidal,2468,0.64
Tidal,2469,0.62
Tidal,2470,0.57
Tidal,2471,0.50
Tidal,2472,0.41
Tidal,2473,0.32
Tidal,2474,0.23
Tidal,2475,0.15
Tidal,2476,0.09
Tidal,2477,0.04
Tidal,2478,0.01
Tidal,2479,0.00
Tidal,2480,0.00
Tidal,2481,0.00
Tidal,2482,0.01
Tidal,2483,0.03
Tidal,2484,0.07
Tidal,2485,0.12
Tidal,2486,0.20
Tidal,2487,0.29
Tidal,2488,0.39
Tidal,2489,0.49
Tidal,2490,0.57
Tidal,2491,0.64
Tidal,2492,0.67
Tidal,2493,0.68
Tidal,2494,0.65
Tidal,2495,0.60
Tidal,2496,0.52
Tidal,2497,0.42
Tidal,2498,0.32
Tidal,2499,0.23
Tidal,2500,0.14
Tidal,2501,0.08
Tidal,2502,0.04
Tidal,2503,0.01
Tidal,2504,0.00
Tidal,2505,0.00
Tidal,2506,0.00
Tidal,2507,0.01
Tidal,2508,0.04
Tidal,2509,0.08
Tidal,2510,0.15
Tidal,2511,0.23
Tidal,2512,0.33
Tidal,2513,0.44
Tidal,2514,0.54
Tidal,2515,0.63
Tidal,2516,0.69
Tidal,2517,0.72
Tidal,2518,0.72
Tidal,2519,0.69
Tidal,2520,0.62
Tidal,2521,0.53
Tidal,2522,0.43
Tidal,2523,0.32
Tidal,2524,0.22
Tidal,2525,0.14
Tidal,2526,0.07
Tidal,2527,0.03
Tidal,2528,0.01
Tidal,2529,0.00
Tidal,2530,0.00
Tidal,2531,0.00
Tidal,2532,0.02
Tidal,2533,0.05
Tidal,2534,0.10
Tidal,2535,0.17
Tidal,2536,0.27
Tidal,2537,0.38
Tidal,2538,0.49
Tidal,2539,0.59
Tidal,2540,0.68
Tidal,2541,0.74
Tidal,2542,0.77
Tidal,2543,0.76
Tidal,2544,0.72
Tidal,2545,0.64
Tidal,2546,0.54
Tidal,2547,0.43
Tidal,2548,0.32
Tidal,2549,0.22
Tidal,2550,0.13
Tidal,2551,0.07
Tidal,2552,0.03
Tidal,2553,0.01
Tidal,2554,0.00
Tidal,2555,0.00
Tidal,2556,0.00
Tidal,2557,0.02
Tidal,2558,0.06
Tidal,2559,0.12
Tidal,2560,0.20
Tidal,2561,0.31
Tidal,2562,0.42
Tidal,2563,0.54
Tidal,2564,0.65
Tidal,2565,0.74
Tidal,2566,0.79
Tidal,2567,0.81
Tidal,2568,0.80
Tidal,2569,0.74
Tidal,2570,0.66
Tidal,2571,0.55
Tidal,2572,0.43
Tidal,2573,0.31
Tidal,2574,0.21
Tidal,2575,0.12
Tidal,2576,0.06
Tidal,2577,0.02
Tidal,2578,0.00
Tidal,2579,0.00
Tidal,2580,0.00
Tidal,2581,0.01
Tidal,2582,0.03
Tidal,2583,0.07
Tidal,2584,0.14
Tidal,2585,0.23
Tidal,2586,0.35
Tidal,2587,0.47
Tidal,2588,0.59
Tidal,2589,0.70
Tidal,2590,0.79
Tidal,2591,0.84
Tidal,2592,0.85
Tidal,2593,0.83
Tidal,2594,0.76
Tidal,2595,0.67
Tidal,2596,0.55
Tidal,2597,0.43
Tidal,2598,0.31
Tidal,2599,0.20
Tidal,2600,0.11
Tidal,2601,0.05
Tidal,2602,0.02
Tidal,2603,0.00
Tidal,2604,0.00
Tidal,2605,0.00
Tidal,2606,0.01
Tidal,2607,0.04
Tidal,2608,0.09
Tidal,2609,0.16
Tidal,2610,0.27
Tidal,2611,0.39
Tidal,2612,0.52
Tidal,2613,0.64
Tidal,2614,0.75
Tidal,2615,0.84
Tidal,2616,0.88
Tidal,2617,0.89
Tidal,2618,0.85
Tidal,2619,0.78
Tidal,2620,0.67
Tidal,2621,0.55
Tidal,2622,0.42
Tidal,2623,0.29
Tidal,2624,0.19
Tidal,2625,0.10
Tidal,2626,0.05
Tidal,2627,0.01
Tidal,2628,0.00
Tidal,2629,0.00
Tidal,2630,0.00
Tidal,2631,0.01
Tidal,2632,0.05
Tidal,2633,0.10
Tidal,2634,0.19
Tidal,2635,0.30
Tidal,2636,0.43
Tidal,2637,0.56
Tidal,2638,0.69
Tidal,2639,0.80
Tidal,2640,0.88
Tidal,2641,0.92
Tidal,2642,0.92
Tidal,2643,0.87
Tidal,2644,0.79
Tidal,2645,0.67
Tidal,2646,0.54
Tidal,2647,0.41
Tidal,2648,0.28
Tidal,2649,0.17
Tidal,2650,0.09
Tidal,2651,0.04
Tidal,2652,0.01
Tidal,2653,0.00
Tidal,2654,0.00
Tidal,2655,0.00
Tidal,2656,0.02
Tidal,2657,0.06
Tidal,2658,0.12
Tidal,2659,0.22
Tidal,2660,0.33
Tidal,2661,0.47
Tidal,2662,0.61
Tidal,2663,0.74
Tidal,2664,0.84
Tidal,2665,0.92
Tidal,2666,0.95
Tidal,2667,0.94
Tidal,2668,0.88
Tidal,2669,0.79
Tidal,2670,0.67
Tidal,2671,0.53
Tidal,2672,0.39
Tidal,2673,0.27
Tidal,2674,0.16
Tidal,2675,0.08
Tidal,2676,0.03
Tidal,2677,0.01
Tidal,2678,0.00
Tidal,2679,0.00
Tidal,2680,0.01
Tidal,2681,0.03
Tidal,2682,0.07
Tidal,2683,0.14
Tidal,2684,0.24
Tidal,2685,0.37
Tidal,2686,0.51
Tidal,2687,0.65
Tidal,2688,0.78
Tidal,2689,0.88
Tidal,2690,0.95
Tidal,2691,0.97
Tidal,2692,0.95
Tidal,2693,0.89
Tidal,2694,0.78
Tidal,2695,0.65
Tidal,2696,0.51
Tidal,2697,0.37
Tidal,2698,0.25
Tidal,2699,0.15
Tidal,2700,0.07
Tidal,2701,0.03
Tidal,2702,0.01
Tidal,2703,0.00
Tidal,2704,0.00
Tidal,2705,0.01
Tidal,2706,0.03
Tidal,2707,0.08
Tidal,2708,0.16
Tidal,2709,0.27
Tidal,2710,0.40
Tidal,2711,0.55
Tidal,2712,0.69
Tidal,2713,0.82
Tidal,2714,0.91
Tidal,2715,0.97
Tidal,2716,0.99
Tidal,2717,0.96
Tidal,2718,0.88
Tidal,2719,0.77
Tidal,2720,0.64
Tidal,2721,0.49
Tidal,2722,0.35
Tidal,2723,0.23
Tidal,2724,0.13
Tidal,2725,0.06
Tidal,2726,0.02
Tidal,2727,0.00
Tidal,2728,0.00
Tidal,2729,0.00
Tidal,2730,0.01
Tidal,2731,0.04
Tidal,2732,0.10
Tidal,2733,0.19
Tidal,2734,0.30
Tidal,2735,0.44
Tidal,2736,0.58
Tidal,2737,0.72
Tidal,2738,0.85
Tidal,2739,0.94
Tidal,2740,0.99
Tidal,2741,1.00
Tidal,2742,0.95
Tidal,2743,0.87
Tidal,2744,0.75
Tidal,2745,0.61
Tidal,2746,0.47
Tidal,2747,0.33
Tidal,2748,0.21
Tidal,2749,0.11
Tidal,2750,0.05
Tidal,2751,0.02
Tidal,2752,0.00
Tidal,2753,0.00
Tidal,2754,0.00
Tidal,2755,0.02
Tidal,2756,0.05
Tidal,2757,0.11
Tidal,2758,0.21
Tidal,2759,0.33
Tidal,2760,0.47
Tidal,2761,0.25
Tidal,2762,0.25
Tidal,2763,0.23
Tidal,2764,0.20
Tidal,2765,0.17
Tidal,2766,0.13
Tidal,2767,0.10
Tidal,2768,0.06
